OU Size: 4x4
layer,time_s,energy_J
3,2.049871e-04,1.267059e-04
4,3.452422e-04,2.534119e-04
5,7.696175e-05,1.267059e-04
6,7.454296e-05,2.534119e-04
7,7.154185e-05,2.534119e-04
8,1.799005e-05,1.267059e-04
9,1.821152e-05,2.534119e-04
10,1.836271e-05,2.534119e-04
11,4.514199e-06,6.335297e-05
12,4.501805e-06,6.335297e-05
13,4.554850e-06,6.335297e-05
14,2.212994e-09,1.407849e-07
15,2.538312e-08,2.298521e-06
16,2.325488e-08,5.611622e-07
Total,,,
Latency (max),4.099742e-04,
Energy (sum),,2.105527e-03,
EDP, , ,8.632117e-07

OU Size: 60x32
layer,time_s,energy_J
1,1.681535e-05,1.188258e-05
2,3.587274e-04,2.534951e-04
3,1.793637e-04,1.267476e-04
4,3.020869e-04,2.534951e-04
5,6.734153e-05,1.267476e-04
6,6.522509e-05,2.534951e-04
7,6.259912e-05,2.534951e-04
8,1.574129e-05,1.267476e-04
9,1.593508e-05,2.534951e-04
10,1.606737e-05,2.534951e-04
11,3.949924e-06,6.337378e-05
12,3.939079e-06,6.337378e-05
13,3.985494e-06,6.337378e-05
14,1.936370e-09,1.408311e-07
15,2.221023e-08,2.299276e-06
16,2.034802e-08,5.613466e-07
Total,,,
Latency (max),3.587274e-04,
Energy (sum),,2.106219e-03,
EDP, , ,7.555584e-07

OU Size: 60x36
layer,time_s,energy_J
1,1.494697e-05,1.188649e-05
2,3.188688e-04,2.535784e-04
3,1.594344e-04,1.267892e-04
4,2.685217e-04,2.535784e-04
5,5.985914e-05,1.267892e-04
6,5.797786e-05,2.535784e-04
7,5.564366e-05,2.535784e-04
8,1.399226e-05,1.267892e-04
9,1.416452e-05,2.535784e-04
10,1.428211e-05,2.535784e-04
11,3.511044e-06,6.339459e-05
12,3.501404e-06,6.339459e-05
13,3.542661e-06,6.339459e-05
14,1.721218e-09,1.408773e-07
15,1.974243e-08,2.300030e-06
16,1.808713e-08,5.615309e-07
Total,,,
Latency (max),3.188688e-04,
Energy (sum),,2.106910e-03,
EDP, , ,6.718280e-07

OU Size: 60x40
layer,time_s,energy_J
1,1.345228e-05,1.189039e-05
2,2.869819e-04,2.536616e-04
3,1.434910e-04,1.268308e-04
4,2.416695e-04,2.536616e-04
5,5.387323e-05,1.268308e-04
6,5.218007e-05,2.536616e-04
7,5.007929e-05,2.536616e-04
8,1.259303e-05,1.268308e-04
9,1.274807e-05,2.536616e-04
10,1.285390e-05,2.536616e-04
11,3.159939e-06,6.341540e-05
12,3.151263e-06,6.341540e-05
13,3.188395e-06,6.341540e-05
14,1.549096e-09,1.409236e-07
15,1.776818e-08,2.300785e-06
16,1.627841e-08,5.617152e-07
Total,,,
Latency (max),2.869819e-04,
Energy (sum),,2.107602e-03,
EDP, , ,6.048436e-07

OU Size: 60x44
layer,time_s,energy_J
1,1.222934e-05,1.189429e-05
2,2.608926e-04,2.537448e-04
3,1.304463e-04,1.268724e-04
4,2.196996e-04,2.537448e-04
5,4.897566e-05,1.268724e-04
6,4.743643e-05,2.537448e-04
7,4.552663e-05,2.537448e-04
8,1.144821e-05,1.268724e-04
9,1.158915e-05,2.537448e-04
10,1.168536e-05,2.537448e-04
11,2.872672e-06,6.343621e-05
12,2.864785e-06,6.343621e-05
13,2.898541e-06,6.343621e-05
14,1.408269e-09,1.409698e-07
15,1.615290e-08,2.301540e-06
16,1.479856e-08,5.618995e-07
Total,,,
Latency (max),2.608926e-04,
Energy (sum),,2.108294e-03,
EDP, , ,5.500383e-07

OU Size: 60x48
layer,time_s,energy_J
1,1.121023e-05,1.189819e-05
2,2.391516e-04,2.538281e-04
3,1.195758e-04,1.269140e-04
4,2.013913e-04,2.538281e-04
5,4.489436e-05,1.269140e-04
6,4.348339e-05,2.538281e-04
7,4.173275e-05,2.538281e-04
8,1.049420e-05,1.269140e-04
9,1.062339e-05,2.538281e-04
10,1.071158e-05,2.538281e-04
11,2.633283e-06,6.345702e-05
12,2.626053e-06,6.345702e-05
13,2.656996e-06,6.345702e-05
14,1.290913e-09,1.410161e-07
15,1.480682e-08,2.302295e-06
16,1.356534e-08,5.620838e-07
Total,,,
Latency (max),2.391516e-04,
Energy (sum),,2.108985e-03,
EDP, , ,5.043671e-07

OU Size: 60x52
layer,time_s,energy_J
1,1.034791e-05,1.190209e-05
2,2.207553e-04,2.539113e-04
3,1.103777e-04,1.269557e-04
4,1.858996e-04,2.539113e-04
5,4.144094e-05,1.269557e-04
6,4.013852e-05,2.539113e-04
7,3.852253e-05,2.539113e-04
8,9.686949e-06,1.269557e-04
9,9.806204e-06,2.539113e-04
10,9.887615e-06,2.539113e-04
11,2.430722e-06,6.347783e-05
12,2.424049e-06,6.347783e-05
13,2.452612e-06,6.347783e-05
14,1.191612e-09,1.410623e-07
15,1.366783e-08,2.303050e-06
16,1.252186e-08,5.622682e-07
Total,,,
Latency (max),2.207553e-04,
Energy (sum),,2.109677e-03,
EDP, , ,4.657223e-07

OU Size: 60x56
layer,time_s,energy_J
1,9.608769e-06,1.190599e-05
2,2.049871e-04,2.539945e-04
3,1.024935e-04,1.269973e-04
4,1.726211e-04,2.539945e-04
5,3.848088e-05,1.269973e-04
6,3.727148e-05,2.539945e-04
7,3.577092e-05,2.539945e-04
8,8.995024e-06,1.269973e-04
9,9.105761e-06,2.539945e-04
10,9.181357e-06,2.539945e-04
11,2.257099e-06,6.349864e-05
12,2.250902e-06,6.349864e-05
13,2.277425e-06,6.349864e-05
14,1.106497e-09,1.411086e-07
15,1.269156e-08,2.303805e-06
16,1.162744e-08,5.624525e-07
Total,,,
Latency (max),2.049871e-04,
Energy (sum),,2.110368e-03,
EDP, , ,4.325982e-07

OU Size: 60x60
layer,time_s,energy_J
1,8.968185e-06,1.190990e-05
2,1.913213e-04,2.540778e-04
3,9.566064e-05,1.270389e-04
4,1.611130e-04,2.540778e-04
5,3.591548e-05,1.270389e-04
6,3.478671e-05,2.540778e-04
7,3.338620e-05,2.540778e-04
8,8.395356e-06,1.270389e-04
9,8.498710e-06,2.540778e-04
10,8.569267e-06,2.540778e-04
11,2.106626e-06,6.351944e-05
12,2.100842e-06,6.351944e-05
13,2.125597e-06,6.351944e-05
14,1.032731e-09,1.411548e-07
15,1.184546e-08,2.304560e-06
16,1.085228e-08,5.626368e-07
Total,,,
Latency (max),1.913213e-04,
Energy (sum),,2.111060e-03,
EDP, , ,4.038907e-07

OU Size: 60x64
layer,time_s,energy_J
1,8.407673e-06,1.191380e-05
2,1.793637e-04,2.541610e-04
3,8.968185e-05,1.270805e-04
4,1.510434e-04,2.541610e-04
5,3.367077e-05,1.270805e-04
6,3.261255e-05,2.541610e-04
7,3.129956e-05,2.541610e-04
8,7.870646e-06,1.270805e-04
9,7.967541e-06,2.541610e-04
10,8.033687e-06,2.541610e-04
11,1.974962e-06,6.354025e-05
12,1.969539e-06,6.354025e-05
13,1.992747e-06,6.354025e-05
14,9.681849e-10,1.412010e-07
15,1.110512e-08,2.305315e-06
16,1.017401e-08,5.628211e-07
Total,,,
Latency (max),1.793637e-04,
Energy (sum),,2.111751e-03,
EDP, , ,3.787715e-07

OU Size: 64x4
layer,time_s,energy_J
1,1.261151e-04,1.264536e-05
2,2.690455e-03,2.697678e-04
3,1.345228e-03,1.348839e-04
4,2.265652e-03,2.697678e-04
5,5.050615e-04,1.348839e-04
6,4.891882e-04,2.697678e-04
7,4.694934e-04,2.697678e-04
8,1.180597e-04,1.348839e-04
9,1.195131e-04,2.697678e-04
10,1.205053e-04,2.697678e-04
11,2.962443e-05,6.744194e-05
12,2.954309e-05,6.744194e-05
13,2.989121e-05,6.744194e-05
14,1.452277e-08,1.498715e-07
15,1.665767e-07,2.446873e-06
16,1.526101e-07,5.973811e-07
Total,,,
Latency (max),2.690455e-03,
Energy (sum),,2.241423e-03,
EDP, , ,6.030450e-06

OU Size: 64x8
layer,time_s,energy_J
1,6.305755e-05,1.264927e-05
2,1.345228e-03,2.698510e-04
3,6.726138e-04,1.349255e-04
4,1.132826e-03,2.698510e-04
5,2.525307e-04,1.349255e-04
6,2.445941e-04,2.698510e-04
7,2.347467e-04,2.698510e-04
8,5.902985e-05,1.349255e-04
9,5.975656e-05,2.698510e-04
10,6.025266e-05,2.698510e-04
11,1.481221e-05,6.746275e-05
12,1.477155e-05,6.746275e-05
13,1.494560e-05,6.746275e-05
14,7.261387e-09,1.499177e-07
15,8.328837e-08,2.447628e-06
16,7.630506e-08,5.975654e-07
Total,,,
Latency (max),1.345228e-03,
Energy (sum),,2.242115e-03,
EDP, , ,3.016155e-06

OU Size: 64x12
layer,time_s,energy_J
1,4.203837e-05,1.265317e-05
2,8.968185e-04,2.699342e-04
3,4.484092e-04,1.349671e-04
4,7.552172e-04,2.699342e-04
5,1.683538e-04,1.349671e-04
6,1.630627e-04,2.699342e-04
7,1.564978e-04,2.699342e-04
8,3.935323e-05,1.349671e-04
9,3.983771e-05,2.699342e-04
10,4.016844e-05,2.699342e-04
11,9.874810e-06,6.748356e-05
12,9.847697e-06,6.748356e-05
13,9.963735e-06,6.748356e-05
14,4.840924e-09,1.499640e-07
15,5.552558e-08,2.448383e-06
16,5.087004e-08,5.977498e-07
Total,,,
Latency (max),8.968185e-04,
Energy (sum),,2.242807e-03,
EDP, , ,2.011390e-06

OU Size: 64x16
layer,time_s,energy_J
1,3.152877e-05,1.265707e-05
2,6.726138e-04,2.700175e-04
3,3.363069e-04,1.350087e-04
4,5.664129e-04,2.700175e-04
5,1.262654e-04,1.350087e-04
6,1.222970e-04,2.700175e-04
7,1.173733e-04,2.700175e-04
8,2.951492e-05,1.350087e-04
9,2.987828e-05,2.700175e-04
10,3.012633e-05,2.700175e-04
11,7.406107e-06,6.750437e-05
12,7.385773e-06,6.750437e-05
13,7.472801e-06,6.750437e-05
14,3.630693e-09,1.500102e-07
15,4.164418e-08,2.449138e-06
16,3.815253e-08,5.979341e-07
Total,,,
Latency (max),6.726138e-04,
Energy (sum),,2.243498e-03,
EDP, , ,1.509008e-06

OU Size: 64x20
layer,time_s,energy_J
1,2.522302e-05,1.266097e-05
2,5.380911e-04,2.701007e-04
3,2.690455e-04,1.350503e-04
4,4.531303e-04,2.701007e-04
5,1.010123e-04,1.350503e-04
6,9.783764e-05,2.701007e-04
7,9.389868e-05,2.701007e-04
8,2.361194e-05,1.350503e-04
9,2.390262e-05,2.701007e-04
10,2.410106e-05,2.701007e-04
11,5.924886e-06,6.752517e-05
12,5.908618e-06,6.752517e-05
13,5.978241e-06,6.752517e-05
14,2.904555e-09,1.500565e-07
15,3.331535e-08,2.449893e-06
16,3.052202e-08,5.981184e-07
Total,,,
Latency (max),5.380911e-04,
Energy (sum),,2.244190e-03,
EDP, , ,1.207579e-06

OU Size: 64x24
layer,time_s,energy_J
1,2.101918e-05,1.266487e-05
2,4.484092e-04,2.701839e-04
3,2.242046e-04,1.350920e-04
4,3.776086e-04,2.701839e-04
5,8.417692e-05,1.350920e-04
6,8.153136e-05,2.701839e-04
7,7.824890e-05,2.701839e-04
8,1.967662e-05,1.350920e-04
9,1.991885e-05,2.701839e-04
10,2.008422e-05,2.701839e-04
11,4.937405e-06,6.754598e-05
12,4.923849e-06,6.754598e-05
13,4.981868e-06,6.754598e-05
14,2.420462e-09,1.501027e-07
15,2.776279e-08,2.450648e-06
16,2.543502e-08,5.983027e-07
Total,,,
Latency (max),4.484092e-04,
Energy (sum),,2.244881e-03,
EDP, , ,1.006626e-06

OU Size: 64x28
layer,time_s,energy_J
1,1.801644e-05,1.266877e-05
2,3.843508e-04,2.702672e-04
3,1.921754e-04,1.351336e-04
4,3.236645e-04,2.702672e-04
5,7.215164e-05,1.351336e-04
6,6.988403e-05,2.702672e-04
7,6.707048e-05,2.702672e-04
8,1.686567e-05,1.351336e-04
9,1.707330e-05,2.702672e-04
10,1.721504e-05,2.702672e-04
11,4.232061e-06,6.756679e-05
12,4.220442e-06,6.756679e-05
13,4.270172e-06,6.756679e-05
14,2.074682e-09,1.501489e-07
15,2.379668e-08,2.451403e-06
16,2.180145e-08,5.984870e-07
Total,,,
Latency (max),3.843508e-04,
Energy (sum),,2.245573e-03,
EDP, , ,8.630877e-07

OU Size: 64x32
layer,time_s,energy_J
1,1.576439e-05,1.267268e-05
2,3.363069e-04,2.703504e-04
3,1.681535e-04,1.351752e-04
4,2.832065e-04,2.703504e-04
5,6.313269e-05,1.351752e-04
6,6.114852e-05,2.703504e-04
7,5.868667e-05,2.703504e-04
8,1.475746e-05,1.351752e-04
9,1.493914e-05,2.703504e-04
10,1.506316e-05,2.703504e-04
11,3.703054e-06,6.758760e-05
12,3.692887e-06,6.758760e-05
13,3.736401e-06,6.758760e-05
14,1.815347e-09,1.501952e-07
15,2.082209e-08,2.452158e-06
16,1.907627e-08,5.986714e-07
Total,,,
Latency (max),3.363069e-04,
Energy (sum),,2.246265e-03,
EDP, , ,7.554343e-07

OU Size: 64x36
layer,time_s,energy_J
1,1.401279e-05,1.267658e-05
2,2.989395e-04,2.704336e-04
3,1.494697e-04,1.352168e-04
4,2.517391e-04,2.704336e-04
5,5.611794e-05,1.352168e-04
6,5.435424e-05,2.704336e-04
7,5.216593e-05,2.704336e-04
8,1.311774e-05,1.352168e-04
9,1.327924e-05,2.704336e-04
10,1.338948e-05,2.704336e-04
11,3.291603e-06,6.760841e-05
12,3.282566e-06,6.760841e-05
13,3.321245e-06,6.760841e-05
14,1.613641e-09,1.502414e-07
15,1.850853e-08,2.452913e-06
16,1.695668e-08,5.988557e-07
Total,,,
Latency (max),2.989395e-04,
Energy (sum),,2.246956e-03,
EDP, , ,6.717039e-07

OU Size: 64x40
layer,time_s,energy_J
1,1.261151e-05,1.268048e-05
2,2.690455e-04,2.705169e-04
3,1.345228e-04,1.352584e-04
4,2.265652e-04,2.705169e-04
5,5.050615e-05,1.352584e-04
6,4.891882e-05,2.705169e-04
7,4.694934e-05,2.705169e-04
8,1.180597e-05,1.352584e-04
9,1.195131e-05,2.705169e-04
10,1.205053e-05,2.705169e-04
11,2.962443e-06,6.762922e-05
12,2.954309e-06,6.762922e-05
13,2.989121e-06,6.762922e-05
14,1.452277e-09,1.502877e-07
15,1.665767e-08,2.453668e-06
16,1.526101e-08,5.990400e-07
Total,,,
Latency (max),2.690455e-04,
Energy (sum),,2.247648e-03,
EDP, , ,6.047196e-07

OU Size: 64x44
layer,time_s,energy_J
1,1.146501e-05,1.268438e-05
2,2.445869e-04,2.706001e-04
3,1.222934e-04,1.353001e-04
4,2.059683e-04,2.706001e-04
5,4.591468e-05,1.353001e-04
6,4.447165e-05,2.706001e-04
7,4.268122e-05,2.706001e-04
8,1.073270e-05,1.353001e-04
9,1.086483e-05,2.706001e-04
10,1.095503e-05,2.706001e-04
11,2.693130e-06,6.765003e-05
12,2.685736e-06,6.765003e-05
13,2.717382e-06,6.765003e-05
14,1.320252e-09,1.503339e-07
15,1.514334e-08,2.454423e-06
16,1.387365e-08,5.992243e-07
Total,,,
Latency (max),2.445869e-04,
Energy (sum),,2.248339e-03,
EDP, , ,5.499142e-07

OU Size: 64x48
layer,time_s,energy_J
1,1.050959e-05,1.268828e-05
2,2.242046e-04,2.706834e-04
3,1.121023e-04,1.353417e-04
4,1.888043e-04,2.706834e-04
5,4.208846e-05,1.353417e-04
6,4.076568e-05,2.706834e-04
7,3.912445e-05,2.706834e-04
8,9.838308e-06,1.353417e-04
9,9.959426e-06,2.706834e-04
10,1.004211e-05,2.706834e-04
11,2.468702e-06,6.767084e-05
12,2.461924e-06,6.767084e-05
13,2.490934e-06,6.767084e-05
14,1.210231e-09,1.503802e-07
15,1.388139e-08,2.455178e-06
16,1.271751e-08,5.994086e-07
Total,,,
Latency (max),2.242046e-04,
Energy (sum),,2.249031e-03,
EDP, , ,5.042431e-07

OU Size: 64x52
layer,time_s,energy_J
1,9.701161e-06,1.269218e-05
2,2.069581e-04,2.707666e-04
3,1.034791e-04,1.353833e-04
4,1.742809e-04,2.707666e-04
5,3.885088e-05,1.353833e-04
6,3.762986e-05,2.707666e-04
7,3.611488e-05,2.707666e-04
8,9.081515e-06,1.353833e-04
9,9.193317e-06,2.707666e-04
10,9.269639e-06,2.707666e-04
11,2.278802e-06,6.769165e-05
12,2.272546e-06,6.769165e-05
13,2.299323e-06,6.769165e-05
14,1.117136e-09,1.504264e-07
15,1.281359e-08,2.455933e-06
16,1.173924e-08,5.995930e-07
Total,,,
Latency (max),2.069581e-04,
Energy (sum),,2.249722e-03,
EDP, , ,4.655983e-07

OU Size: 64x56
layer,time_s,energy_J
1,9.008221e-06,1.269609e-05
2,1.921754e-04,2.708498e-04
3,9.608769e-05,1.354249e-04
4,1.618323e-04,2.708498e-04
5,3.607582e-05,1.354249e-04
6,3.494201e-05,2.708498e-04
7,3.353524e-05,2.708498e-04
8,8.432835e-06,1.354249e-04
9,8.536651e-06,2.708498e-04
10,8.607522e-06,2.708498e-04
11,2.116031e-06,6.771246e-05
12,2.110221e-06,6.771246e-05
13,2.135086e-06,6.771246e-05
14,1.037341e-09,1.504726e-07
15,1.189834e-08,2.456688e-06
16,1.090072e-08,5.997773e-07
Total,,,
Latency (max),1.921754e-04,
Energy (sum),,2.250414e-03,
EDP, , ,4.324742e-07

OU Size: 64x60
layer,time_s,energy_J
1,8.407673e-06,1.269999e-05
2,1.793637e-04,2.709331e-04
3,8.968185e-05,1.354665e-04
4,1.510434e-04,2.709331e-04
5,3.367077e-05,1.354665e-04
6,3.261255e-05,2.709331e-04
7,3.129956e-05,2.709331e-04
8,7.870646e-06,1.354665e-04
9,7.967541e-06,2.709331e-04
10,8.033687e-06,2.709331e-04
11,1.974962e-06,6.773326e-05
12,1.969539e-06,6.773326e-05
13,1.992747e-06,6.773326e-05
14,9.681849e-10,1.505189e-07
15,1.110512e-08,2.457443e-06
16,1.017401e-08,5.999616e-07
Total,,,
Latency (max),1.793637e-04,
Energy (sum),,2.251106e-03,
EDP, , ,4.037666e-07

OU Size: 64x64
layer,time_s,energy_J
1,7.882193e-06,1.270389e-05
2,1.681535e-04,2.710163e-04
3,8.407673e-05,1.355081e-04
4,1.416032e-04,2.710163e-04
5,3.156634e-05,1.355081e-04
6,3.057426e-05,2.710163e-04
7,2.934334e-05,2.710163e-04
8,7.378731e-06,1.355081e-04
9,7.469570e-06,2.710163e-04
10,7.531582e-06,2.710163e-04
11,1.851527e-06,6.775407e-05
12,1.846443e-06,6.775407e-05
13,1.868200e-06,6.775407e-05
14,9.076733e-10,1.505651e-07
15,1.041105e-08,2.458198e-06
16,9.538133e-09,6.001459e-07
Total,,,
Latency (max),1.681535e-04,
Energy (sum),,2.251797e-03,
EDP, , ,3.786475e-07

