OU Size: 4x4
layer,time_s,energy_J
4,4.509716e-03,1.320070e-04
5,2.254858e-03,6.600352e-05
6,2.759500e-03,1.320070e-04
7,4.509716e-03,1.320070e-04
8,1.583124e-03,6.600352e-05
9,1.602614e-03,1.320070e-04
10,1.615919e-03,1.320070e-04
11,3.972495e-04,3.300176e-05
12,3.961588e-04,3.300176e-05
13,4.008268e-04,3.300176e-05
14,1.947435e-07,7.333749e-08
15,2.233715e-06,1.197343e-06
16,2.046429e-06,2.923200e-07
Total,,,
Latency (max),4.509716e-03,
Energy (sum),,1.096809e-03,
EDP, , ,1.288899e-02

OU Size: 8x32
layer,time_s,energy_J
1,1.849688e-04,6.482488e-06
2,3.946001e-03,1.382931e-04
3,1.973001e-03,6.914654e-05
4,3.946001e-03,1.382931e-04
5,1.973001e-03,6.914654e-05
6,2.414562e-03,1.382931e-04
7,3.946001e-03,1.382931e-04
8,1.385234e-03,6.914654e-05
9,1.402287e-03,1.382931e-04
10,1.413929e-03,1.382931e-04
11,3.475933e-04,3.457327e-05
12,3.466389e-04,3.457327e-05
13,3.507235e-04,3.457327e-05
14,1.704005e-07,7.682975e-08
15,1.954500e-06,1.254359e-06
16,1.790625e-06,3.062400e-07
Total,,,
Latency (max),3.946001e-03,
Energy (sum),,1.149038e-03,
EDP, , ,1.033804e-02

OU Size: 8x36
layer,time_s,energy_J
1,1.644167e-04,6.777147e-06
2,3.507557e-03,1.445791e-04
3,1.753778e-03,7.228957e-05
4,3.507557e-03,1.445791e-04
5,1.753778e-03,7.228957e-05
6,2.146278e-03,1.445791e-04
7,3.507557e-03,1.445791e-04
8,1.231319e-03,7.228957e-05
9,1.246478e-03,1.445791e-04
10,1.256826e-03,1.445791e-04
11,3.089718e-04,3.614478e-05
12,3.081235e-04,3.614478e-05
13,3.117542e-04,3.614478e-05
14,1.514671e-07,8.032202e-08
15,1.737334e-06,1.311375e-06
16,1.591667e-06,3.201600e-07
Total,,,
Latency (max),3.507557e-03,
Energy (sum),,1.201267e-03,
EDP, , ,8.539617e-03

OU Size: 8x40
layer,time_s,energy_J
1,1.479750e-04,7.071805e-06
2,3.156801e-03,1.508652e-04
3,1.578400e-03,7.543259e-05
4,3.156801e-03,1.508652e-04
5,1.578400e-03,7.543259e-05
6,1.931650e-03,1.508652e-04
7,3.156801e-03,1.508652e-04
8,1.108187e-03,7.543259e-05
9,1.121830e-03,1.508652e-04
10,1.131143e-03,1.508652e-04
11,2.780746e-04,3.771630e-05
12,2.773112e-04,3.771630e-05
13,2.805788e-04,3.771630e-05
14,1.363204e-07,8.381428e-08
15,1.563600e-06,1.368392e-06
16,1.432500e-06,3.340800e-07
Total,,,
Latency (max),3.156801e-03,
Energy (sum),,1.253496e-03,
EDP, , ,7.217833e-03

OU Size: 8x44
layer,time_s,energy_J
1,1.345228e-04,7.366464e-06
2,2.869819e-03,1.571512e-04
3,1.434910e-03,7.857562e-05
4,2.869819e-03,1.571512e-04
5,1.434910e-03,7.857562e-05
6,1.756045e-03,1.571512e-04
7,2.869819e-03,1.571512e-04
8,1.007443e-03,7.857562e-05
9,1.019845e-03,1.571512e-04
10,1.028312e-03,1.571512e-04
11,2.527951e-04,3.928781e-05
12,2.521011e-04,3.928781e-05
13,2.550716e-04,3.928781e-05
14,1.239277e-07,8.730654e-08
15,1.421455e-06,1.425408e-06
16,1.302273e-06,3.480000e-07
Total,,,
Latency (max),2.869819e-03,
Energy (sum),,1.305725e-03,
EDP, , ,6.213699e-03

OU Size: 8x48
layer,time_s,energy_J
1,1.233125e-04,7.661123e-06
2,2.630667e-03,1.634373e-04
3,1.315334e-03,8.171864e-05
4,2.630667e-03,1.634373e-04
5,1.315334e-03,8.171864e-05
6,1.609708e-03,1.634373e-04
7,2.630667e-03,1.634373e-04
8,9.234892e-04,8.171864e-05
9,9.348581e-04,1.634373e-04
10,9.426193e-04,1.634373e-04
11,2.317289e-04,4.085932e-05
12,2.310926e-04,4.085932e-05
13,2.338156e-04,4.085932e-05
14,1.136004e-07,9.079880e-08
15,1.303000e-06,1.482424e-06
16,1.193750e-06,3.619200e-07
Total,,,
Latency (max),2.630667e-03,
Energy (sum),,1.357954e-03,
EDP, , ,5.430083e-03

OU Size: 8x52
layer,time_s,energy_J
1,1.138270e-04,7.955781e-06
2,2.428308e-03,1.697233e-04
3,1.214154e-03,8.486167e-05
4,2.428308e-03,1.697233e-04
5,1.214154e-03,8.486167e-05
6,1.485885e-03,1.697233e-04
7,2.428308e-03,1.697233e-04
8,8.524515e-04,8.486167e-05
9,8.629460e-04,1.697233e-04
10,8.701101e-04,1.697233e-04
11,2.139036e-04,4.243083e-05
12,2.133163e-04,4.243083e-05
13,2.158298e-04,4.243083e-05
14,1.048619e-07,9.429106e-08
15,1.202769e-06,1.539441e-06
16,1.101923e-06,3.758400e-07
Total,,,
Latency (max),2.428308e-03,
Energy (sum),,1.410183e-03,
EDP, , ,4.804771e-03

OU Size: 8x56
layer,time_s,energy_J
1,1.056965e-04,8.250440e-06
2,2.254858e-03,1.760094e-04
3,1.127429e-03,8.800469e-05
4,2.254858e-03,1.760094e-04
5,1.127429e-03,8.800469e-05
6,1.379750e-03,1.760094e-04
7,2.254858e-03,1.760094e-04
8,7.915621e-04,8.800469e-05
9,8.013070e-04,1.760094e-04
10,8.079594e-04,1.760094e-04
11,1.986247e-04,4.400234e-05
12,1.980794e-04,4.400234e-05
13,2.004134e-04,4.400234e-05
14,9.737174e-08,9.778332e-08
15,1.116857e-06,1.596457e-06
16,1.023215e-06,3.897600e-07
Total,,,
Latency (max),2.254858e-03,
Energy (sum),,1.462412e-03,
EDP, , ,4.296329e-03

OU Size: 8x60
layer,time_s,energy_J
1,9.865003e-05,8.545098e-06
2,2.104534e-03,1.822954e-04
3,1.052267e-03,9.114771e-05
4,2.104534e-03,1.822954e-04
5,1.052267e-03,9.114771e-05
6,1.287767e-03,1.822954e-04
7,2.104534e-03,1.822954e-04
8,7.387913e-04,9.114771e-05
9,7.478865e-04,1.822954e-04
10,7.540955e-04,1.822954e-04
11,1.853831e-04,4.557386e-05
12,1.848741e-04,4.557386e-05
13,1.870525e-04,4.557386e-05
14,9.088029e-08,1.012756e-07
15,1.042400e-06,1.653473e-06
16,9.550002e-07,4.036800e-07
Total,,,
Latency (max),2.104534e-03,
Energy (sum),,1.514641e-03,
EDP, , ,3.876244e-03

OU Size: 8x64
layer,time_s,energy_J
1,9.248440e-05,8.839757e-06
2,1.973001e-03,1.885815e-04
3,9.865003e-04,9.429074e-05
4,1.973001e-03,1.885815e-04
5,9.865003e-04,9.429074e-05
6,1.207281e-03,1.885815e-04
7,1.973001e-03,1.885815e-04
8,6.926169e-04,9.429074e-05
9,7.011436e-04,1.885815e-04
10,7.069645e-04,1.885815e-04
11,1.737967e-04,4.714537e-05
12,1.733195e-04,4.714537e-05
13,1.753617e-04,4.714537e-05
14,8.520027e-08,1.047678e-07
15,9.772502e-07,1.710490e-06
16,8.953127e-07,4.176000e-07
Total,,,
Latency (max),1.973001e-03,
Energy (sum),,1.566870e-03,
EDP, , ,3.524333e-03

OU Size: 8x68
layer,time_s,energy_J
1,8.704414e-05,9.134415e-06
2,1.856942e-03,1.948675e-04
3,9.284709e-04,9.743376e-05
4,1.856942e-03,1.948675e-04
5,9.284709e-04,9.743376e-05
6,1.136265e-03,1.948675e-04
7,1.856942e-03,1.948675e-04
8,6.518747e-04,9.743376e-05
9,6.598999e-04,1.948675e-04
10,6.653783e-04,1.948675e-04
11,1.635733e-04,4.871688e-05
12,1.631242e-04,4.871688e-05
13,1.650463e-04,4.871688e-05
14,8.018849e-08,1.082601e-07
15,9.197648e-07,1.767506e-06
16,8.426473e-07,4.315200e-07
Total,,,
Latency (max),1.856942e-03,
Energy (sum),,1.619099e-03,
EDP, , ,3.225963e-03

OU Size: 8x72
layer,time_s,energy_J
1,8.220836e-05,9.429074e-06
2,1.753778e-03,2.011536e-04
3,8.768892e-04,1.005768e-04
4,1.753778e-03,2.011536e-04
5,8.768892e-04,1.005768e-04
6,1.073139e-03,2.011536e-04
7,1.753778e-03,2.011536e-04
8,6.156594e-04,1.005768e-04
9,6.232388e-04,2.011536e-04
10,6.284129e-04,2.011536e-04
11,1.544859e-04,5.028839e-05
12,1.540618e-04,5.028839e-05
13,1.558771e-04,5.028839e-05
14,7.573357e-08,1.117524e-07
15,8.686668e-07,1.824522e-06
16,7.958335e-07,4.454400e-07
Total,,,
Latency (max),1.753778e-03,
Energy (sum),,1.671328e-03,
EDP, , ,2.970302e-03

OU Size: 8x76
layer,time_s,energy_J
1,7.788160e-05,9.723732e-06
2,1.661474e-03,2.074396e-04
3,8.307371e-04,1.037198e-04
4,1.661474e-03,2.074396e-04
5,8.307371e-04,1.037198e-04
6,1.016658e-03,2.074396e-04
7,1.661474e-03,2.074396e-04
8,5.832563e-04,1.037198e-04
9,5.904367e-04,2.074396e-04
10,5.953385e-04,2.074396e-04
11,1.463551e-04,5.185991e-05
12,1.459532e-04,5.185991e-05
13,1.476730e-04,5.185991e-05
14,7.174760e-08,1.152446e-07
15,8.229475e-07,1.881539e-06
16,7.539476e-07,4.593600e-07
Total,,,
Latency (max),1.661474e-03,
Energy (sum),,1.723557e-03,
EDP, , ,2.749175e-03

OU Size: 8x80
layer,time_s,energy_J
1,7.398752e-05,1.001839e-05
2,1.578400e-03,2.137257e-04
3,7.892002e-04,1.068628e-04
4,1.578400e-03,2.137257e-04
5,7.892002e-04,1.068628e-04
6,9.658250e-04,2.137257e-04
7,1.578400e-03,2.137257e-04
8,5.540935e-04,1.068628e-04
9,5.609149e-04,2.137257e-04
10,5.655716e-04,2.137257e-04
11,1.390373e-04,5.343142e-05
12,1.386556e-04,5.343142e-05
13,1.402894e-04,5.343142e-05
14,6.816022e-08,1.187369e-07
15,7.818001e-07,1.938555e-06
16,7.162502e-07,4.732800e-07
Total,,,
Latency (max),1.578400e-03,
Energy (sum),,1.775786e-03,
EDP, , ,2.556316e-03

OU Size: 8x84
layer,time_s,energy_J
1,7.046431e-05,1.031305e-05
2,1.503239e-03,2.200117e-04
3,7.516193e-04,1.100059e-04
4,1.503239e-03,2.200117e-04
5,7.516193e-04,1.100059e-04
6,9.198333e-04,2.200117e-04
7,1.503239e-03,2.200117e-04
8,5.277081e-04,1.100059e-04
9,5.342047e-04,2.200117e-04
10,5.386396e-04,2.200117e-04
11,1.324165e-04,5.500293e-05
12,1.320529e-04,5.500293e-05
13,1.336089e-04,5.500293e-05
14,6.491449e-08,1.222292e-07
15,7.445715e-07,1.995571e-06
16,6.821430e-07,4.872000e-07
Total,,,
Latency (max),1.503239e-03,
Energy (sum),,1.828015e-03,
EDP, , ,2.386850e-03

OU Size: 8x88
layer,time_s,energy_J
1,6.726138e-05,1.060771e-05
2,1.434910e-03,2.262978e-04
3,7.174548e-04,1.131489e-04
4,1.434910e-03,2.262978e-04
5,7.174548e-04,1.131489e-04
6,8.780227e-04,2.262978e-04
7,1.434910e-03,2.262978e-04
8,5.037214e-04,1.131489e-04
9,5.099226e-04,2.262978e-04
10,5.141560e-04,2.262978e-04
11,1.263976e-04,5.657444e-05
12,1.260505e-04,5.657444e-05
13,1.275358e-04,5.657444e-05
14,6.196383e-08,1.257214e-07
15,7.107274e-07,2.052588e-06
16,6.511365e-07,5.011200e-07
Total,,,
Latency (max),1.434910e-03,
Energy (sum),,1.880244e-03,
EDP, , ,2.236932e-03

OU Size: 8x92
layer,time_s,energy_J
1,6.433698e-05,1.090237e-05
2,1.372522e-03,2.325838e-04
3,6.862611e-04,1.162919e-04
4,1.372522e-03,2.325838e-04
5,6.862611e-04,1.162919e-04
6,8.398478e-04,2.325838e-04
7,1.372522e-03,2.325838e-04
8,4.818204e-04,1.162919e-04
9,4.877521e-04,2.325838e-04
10,4.918014e-04,2.325838e-04
11,1.209020e-04,5.814596e-05
12,1.205701e-04,5.814596e-05
13,1.219908e-04,5.814596e-05
14,5.926975e-08,1.292137e-07
15,6.798262e-07,2.109604e-06
16,6.228262e-07,5.150400e-07
Total,,,
Latency (max),1.372522e-03,
Energy (sum),,1.932473e-03,
EDP, , ,2.103496e-03

OU Size: 8x96
layer,time_s,energy_J
1,6.165627e-05,1.119703e-05
2,1.315334e-03,2.388699e-04
3,6.576669e-04,1.194349e-04
4,1.315334e-03,2.388699e-04
5,6.576669e-04,1.194349e-04
6,8.048542e-04,2.388699e-04
7,1.315334e-03,2.388699e-04
8,4.617446e-04,1.194349e-04
9,4.674291e-04,2.388699e-04
10,4.713097e-04,2.388699e-04
11,1.158644e-04,5.971747e-05
12,1.155463e-04,5.971747e-05
13,1.169078e-04,5.971747e-05
14,5.680018e-08,1.327059e-07
15,6.515001e-07,2.166620e-06
16,5.968751e-07,5.289600e-07
Total,,,
Latency (max),1.315334e-03,
Energy (sum),,1.984702e-03,
EDP, , ,1.984069e-03

OU Size: 8x100
layer,time_s,energy_J
1,5.919002e-05,1.149168e-05
2,1.262720e-03,2.451559e-04
3,6.313602e-04,1.225780e-04
4,1.262720e-03,2.451559e-04
5,6.313602e-04,1.225780e-04
6,7.726600e-04,2.451559e-04
7,1.262720e-03,2.451559e-04
8,4.432748e-04,1.225780e-04
9,4.487319e-04,2.451559e-04
10,4.524573e-04,2.451559e-04
11,1.112299e-04,6.128898e-05
12,1.109245e-04,6.128898e-05
13,1.122315e-04,6.128898e-05
14,5.452817e-08,1.361982e-07
15,6.254401e-07,2.223636e-06
16,5.730001e-07,5.428800e-07
Total,,,
Latency (max),1.262720e-03,
Energy (sum),,2.036931e-03,
EDP, , ,1.876637e-03

OU Size: 8x104
layer,time_s,energy_J
1,5.691348e-05,1.178634e-05
2,1.214154e-03,2.514420e-04
3,6.070771e-04,1.257210e-04
4,1.214154e-03,2.514420e-04
5,6.070771e-04,1.257210e-04
6,7.429423e-04,2.514420e-04
7,1.214154e-03,2.514420e-04
8,4.262258e-04,1.257210e-04
9,4.314730e-04,2.514420e-04
10,4.350551e-04,2.514420e-04
11,1.069518e-04,6.286049e-05
12,1.066581e-04,6.286049e-05
13,1.079149e-04,6.286049e-05
14,5.243094e-08,1.396905e-07
15,6.013847e-07,2.280653e-06
16,5.509617e-07,5.568000e-07
Total,,,
Latency (max),1.214154e-03,
Energy (sum),,2.089160e-03,
EDP, , ,1.779545e-03

OU Size: 8x108
layer,time_s,energy_J
1,5.480557e-05,1.208100e-05
2,1.169186e-03,2.577280e-04
3,5.845928e-04,1.288640e-04
4,1.169186e-03,2.577280e-04
5,5.845928e-04,1.288640e-04
6,7.154259e-04,2.577280e-04
7,1.169186e-03,2.577280e-04
8,4.104396e-04,1.288640e-04
9,4.154925e-04,2.577280e-04
10,4.189419e-04,2.577280e-04
11,1.029906e-04,6.443201e-05
12,1.027078e-04,6.443201e-05
13,1.039181e-04,6.443201e-05
14,5.048905e-08,1.431827e-07
15,5.791112e-07,2.337669e-06
16,5.305557e-07,5.707200e-07
Total,,,
Latency (max),1.169186e-03,
Energy (sum),,2.141389e-03,
EDP, , ,1.691422e-03

OU Size: 8x112
layer,time_s,energy_J
1,5.284823e-05,1.237566e-05
2,1.127429e-03,2.640141e-04
3,5.637145e-04,1.320070e-04
4,1.127429e-03,2.640141e-04
5,5.637145e-04,1.320070e-04
6,6.898750e-04,2.640141e-04
7,1.127429e-03,2.640141e-04
8,3.957811e-04,1.320070e-04
9,4.006535e-04,2.640141e-04
10,4.039797e-04,2.640141e-04
11,9.931237e-05,6.600352e-05
12,9.903970e-05,6.600352e-05
13,1.002067e-04,6.600352e-05
14,4.868587e-08,1.466750e-07
15,5.584287e-07,2.394685e-06
16,5.116073e-07,5.846400e-07
Total,,,
Latency (max),1.127429e-03,
Energy (sum),,2.193618e-03,
EDP, , ,1.611123e-03

OU Size: 8x116
layer,time_s,energy_J
1,5.102588e-05,1.267032e-05
2,1.088552e-03,2.703001e-04
3,5.442760e-04,1.351501e-04
4,1.088552e-03,2.703001e-04
5,5.442760e-04,1.351501e-04
6,6.660862e-04,2.703001e-04
7,1.088552e-03,2.703001e-04
8,3.821335e-04,1.351501e-04
9,3.868379e-04,2.703001e-04
10,3.900494e-04,2.703001e-04
11,9.588781e-05,6.757503e-05
12,9.562454e-05,6.757503e-05
13,9.675130e-05,6.757503e-05
14,4.700705e-08,1.501672e-07
15,5.391725e-07,2.451702e-06
16,4.939656e-07,5.985600e-07
Total,,,
Latency (max),1.088552e-03,
Energy (sum),,2.245847e-03,
EDP, , ,1.537687e-03

OU Size: 8x120
layer,time_s,energy_J
1,4.932502e-05,1.296498e-05
2,1.052267e-03,2.765862e-04
3,5.261335e-04,1.382931e-04
4,1.052267e-03,2.765862e-04
5,5.261335e-04,1.382931e-04
6,6.438833e-04,2.765862e-04
7,1.052267e-03,2.765862e-04
8,3.693957e-04,1.382931e-04
9,3.739433e-04,2.765862e-04
10,3.770477e-04,2.765862e-04
11,9.269155e-05,6.914654e-05
12,9.243705e-05,6.914654e-05
13,9.352626e-05,6.914654e-05
14,4.544014e-08,1.536595e-07
15,5.212001e-07,2.508718e-06
16,4.775001e-07,6.124800e-07
Total,,,
Latency (max),1.052267e-03,
Energy (sum),,2.298076e-03,
EDP, , ,1.470299e-03

OU Size: 8x124
layer,time_s,energy_J
1,4.773389e-05,1.325964e-05
2,1.018323e-03,2.828722e-04
3,5.091614e-04,1.414361e-04
4,1.018323e-03,2.828722e-04
5,5.091614e-04,1.414361e-04
6,6.231129e-04,2.828722e-04
7,1.018323e-03,2.828722e-04
8,3.574797e-04,1.414361e-04
9,3.618806e-04,2.828722e-04
10,3.648849e-04,2.828722e-04
11,8.970150e-05,7.071805e-05
12,8.945521e-05,7.071805e-05
13,9.050928e-05,7.071805e-05
14,4.397433e-08,1.571518e-07
15,5.043872e-07,2.565734e-06
16,4.620969e-07,6.264000e-07
Total,,,
Latency (max),1.018323e-03,
Energy (sum),,2.350305e-03,
EDP, , ,1.408266e-03

OU Size: 8x128
layer,time_s,energy_J
1,4.624220e-05,1.355429e-05
2,9.865003e-04,2.891583e-04
3,4.932502e-04,1.445791e-04
4,9.865003e-04,2.891583e-04
5,4.932502e-04,1.445791e-04
6,6.036406e-04,2.891583e-04
7,9.865003e-04,2.891583e-04
8,3.463084e-04,1.445791e-04
9,3.505718e-04,2.891583e-04
10,3.534822e-04,2.891583e-04
11,8.689833e-05,7.228957e-05
12,8.665974e-05,7.228957e-05
13,8.768087e-05,7.228957e-05
14,4.260013e-08,1.606440e-07
15,4.886251e-07,2.622751e-06
16,4.476564e-07,6.403200e-07
Total,,,
Latency (max),9.865003e-04,
Energy (sum),,2.402534e-03,
EDP, , ,1.350994e-03

OU Size: 12x4
layer,time_s,energy_J
1,9.865003e-04,6.482488e-06
2,2.104534e-02,1.382931e-04
3,1.052267e-02,6.914654e-05
4,2.104534e-02,1.382931e-04
5,1.052267e-02,6.914654e-05
6,1.287767e-02,1.382931e-04
7,2.104534e-02,1.382931e-04
8,7.387913e-03,6.914654e-05
9,7.478865e-03,1.382931e-04
10,7.540955e-03,1.382931e-04
11,1.853831e-03,3.457327e-05
12,1.848741e-03,3.457327e-05
13,1.870525e-03,3.457327e-05
14,9.088029e-07,7.682975e-08
15,1.042400e-05,1.254359e-06
16,9.550002e-06,3.062400e-07
Total,,,
Latency (max),2.104534e-02,
Energy (sum),,1.149038e-03,
EDP, , ,2.940599e-01

OU Size: 12x8
layer,time_s,energy_J
1,4.932502e-04,6.777147e-06
2,1.052267e-02,1.445791e-04
3,5.261335e-03,7.228957e-05
4,1.052267e-02,1.445791e-04
5,5.261335e-03,7.228957e-05
6,6.438833e-03,1.445791e-04
7,1.052267e-02,1.445791e-04
8,3.693957e-03,7.228957e-05
9,3.739433e-03,1.445791e-04
10,3.770477e-03,1.445791e-04
11,9.269155e-04,3.614478e-05
12,9.243705e-04,3.614478e-05
13,9.352626e-04,3.614478e-05
14,4.544014e-07,8.032202e-08
15,5.212001e-06,1.311375e-06
16,4.775001e-06,3.201600e-07
Total,,,
Latency (max),1.052267e-02,
Energy (sum),,1.201267e-03,
EDP, , ,7.685656e-02

OU Size: 12x12
layer,time_s,energy_J
1,3.288334e-04,7.071805e-06
2,7.015113e-03,1.508652e-04
3,3.507557e-03,7.543259e-05
4,7.015113e-03,1.508652e-04
5,3.507557e-03,7.543259e-05
6,4.292555e-03,1.508652e-04
7,7.015113e-03,1.508652e-04
8,2.462638e-03,7.543259e-05
9,2.492955e-03,1.508652e-04
10,2.513652e-03,1.508652e-04
11,6.179437e-04,3.771630e-05
12,6.162470e-04,3.771630e-05
13,6.235084e-04,3.771630e-05
14,3.029343e-07,8.381428e-08
15,3.474667e-06,1.368392e-06
16,3.183334e-06,3.340800e-07
Total,,,
Latency (max),7.015113e-03,
Energy (sum),,1.253496e-03,
EDP, , ,3.564362e-02

OU Size: 12x16
layer,time_s,energy_J
1,2.466251e-04,7.366464e-06
2,5.261335e-03,1.571512e-04
3,2.630667e-03,7.857562e-05
4,5.261335e-03,1.571512e-04
5,2.630667e-03,7.857562e-05
6,3.219417e-03,1.571512e-04
7,5.261335e-03,1.571512e-04
8,1.846978e-03,7.857562e-05
9,1.869716e-03,1.571512e-04
10,1.885239e-03,1.571512e-04
11,4.634577e-04,3.928781e-05
12,4.621853e-04,3.928781e-05
13,4.676313e-04,3.928781e-05
14,2.272007e-07,8.730654e-08
15,2.606000e-06,1.425408e-06
16,2.387501e-06,3.480000e-07
Total,,,
Latency (max),5.261335e-03,
Energy (sum),,1.305725e-03,
EDP, , ,2.088493e-02

OU Size: 12x20
layer,time_s,energy_J
1,1.973001e-04,7.661123e-06
2,4.209068e-03,1.634373e-04
3,2.104534e-03,8.171864e-05
4,4.209068e-03,1.634373e-04
5,2.104534e-03,8.171864e-05
6,2.575533e-03,1.634373e-04
7,4.209068e-03,1.634373e-04
8,1.477583e-03,8.171864e-05
9,1.495773e-03,1.634373e-04
10,1.508191e-03,1.634373e-04
11,3.707662e-04,4.085932e-05
12,3.697482e-04,4.085932e-05
13,3.741050e-04,4.085932e-05
14,1.817606e-07,9.079880e-08
15,2.084800e-06,1.482424e-06
16,1.910000e-06,3.619200e-07
Total,,,
Latency (max),4.209068e-03,
Energy (sum),,1.357954e-03,
EDP, , ,1.390101e-02

OU Size: 12x24
layer,time_s,energy_J
1,1.644167e-04,7.955781e-06
2,3.507557e-03,1.697233e-04
3,1.753778e-03,8.486167e-05
4,3.507557e-03,1.697233e-04
5,1.753778e-03,8.486167e-05
6,2.146278e-03,1.697233e-04
7,3.507557e-03,1.697233e-04
8,1.231319e-03,8.486167e-05
9,1.246478e-03,1.697233e-04
10,1.256826e-03,1.697233e-04
11,3.089718e-04,4.243083e-05
12,3.081235e-04,4.243083e-05
13,3.117542e-04,4.243083e-05
14,1.514671e-07,9.429106e-08
15,1.737334e-06,1.539441e-06
16,1.591667e-06,3.758400e-07
Total,,,
Latency (max),3.507557e-03,
Energy (sum),,1.410183e-03,
EDP, , ,1.002477e-02

OU Size: 12x28
layer,time_s,energy_J
1,1.409286e-04,8.250440e-06
2,3.006477e-03,1.760094e-04
3,1.503239e-03,8.800469e-05
4,3.006477e-03,1.760094e-04
5,1.503239e-03,8.800469e-05
6,1.839667e-03,1.760094e-04
7,3.006477e-03,1.760094e-04
8,1.055416e-03,8.800469e-05
9,1.068409e-03,1.760094e-04
10,1.077279e-03,1.760094e-04
11,2.648330e-04,4.400234e-05
12,2.641059e-04,4.400234e-05
13,2.672179e-04,4.400234e-05
14,1.298290e-07,9.778332e-08
15,1.489143e-06,1.596457e-06
16,1.364286e-06,3.897600e-07
Total,,,
Latency (max),3.006477e-03,
Energy (sum),,1.462412e-03,
EDP, , ,7.637919e-03

OU Size: 12x32
layer,time_s,energy_J
1,1.233125e-04,8.545098e-06
2,2.630667e-03,1.822954e-04
3,1.315334e-03,9.114771e-05
4,2.630667e-03,1.822954e-04
5,1.315334e-03,9.114771e-05
6,1.609708e-03,1.822954e-04
7,2.630667e-03,1.822954e-04
8,9.234892e-04,9.114771e-05
9,9.348581e-04,1.822954e-04
10,9.426193e-04,1.822954e-04
11,2.317289e-04,4.557386e-05
12,2.310926e-04,4.557386e-05
13,2.338156e-04,4.557386e-05
14,1.136004e-07,1.012756e-07
15,1.303000e-06,1.653473e-06
16,1.193750e-06,4.036800e-07
Total,,,
Latency (max),2.630667e-03,
Energy (sum),,1.514641e-03,
EDP, , ,6.056631e-03

OU Size: 12x36
layer,time_s,energy_J
1,1.096111e-04,8.839757e-06
2,2.338371e-03,1.885815e-04
3,1.169186e-03,9.429074e-05
4,2.338371e-03,1.885815e-04
5,1.169186e-03,9.429074e-05
6,1.430852e-03,1.885815e-04
7,2.338371e-03,1.885815e-04
8,8.208793e-04,9.429074e-05
9,8.309850e-04,1.885815e-04
10,8.378838e-04,1.885815e-04
11,2.059812e-04,4.714537e-05
12,2.054157e-04,4.714537e-05
13,2.078361e-04,4.714537e-05
14,1.009781e-07,1.047678e-07
15,1.158222e-06,1.710490e-06
16,1.061111e-06,4.176000e-07
Total,,,
Latency (max),2.338371e-03,
Energy (sum),,1.566870e-03,
EDP, , ,4.950503e-03

OU Size: 12x40
layer,time_s,energy_J
1,9.865003e-05,9.134415e-06
2,2.104534e-03,1.948675e-04
3,1.052267e-03,9.743376e-05
4,2.104534e-03,1.948675e-04
5,1.052267e-03,9.743376e-05
6,1.287767e-03,1.948675e-04
7,2.104534e-03,1.948675e-04
8,7.387913e-04,9.743376e-05
9,7.478865e-04,1.948675e-04
10,7.540955e-04,1.948675e-04
11,1.853831e-04,4.871688e-05
12,1.848741e-04,4.871688e-05
13,1.870525e-04,4.871688e-05
14,9.088029e-08,1.082601e-07
15,1.042400e-06,1.767506e-06
16,9.550002e-07,4.315200e-07
Total,,,
Latency (max),2.104534e-03,
Energy (sum),,1.619099e-03,
EDP, , ,4.143571e-03

OU Size: 12x44
layer,time_s,energy_J
1,8.968185e-05,9.429074e-06
2,1.913213e-03,2.011536e-04
3,9.566064e-04,1.005768e-04
4,1.913213e-03,2.011536e-04
5,9.566064e-04,1.005768e-04
6,1.170697e-03,2.011536e-04
7,1.913213e-03,2.011536e-04
8,6.716285e-04,1.005768e-04
9,6.798968e-04,2.011536e-04
10,6.855413e-04,2.011536e-04
11,1.685301e-04,5.028839e-05
12,1.680674e-04,5.028839e-05
13,1.700477e-04,5.028839e-05
14,8.261844e-08,1.117524e-07
15,9.476365e-07,1.824522e-06
16,8.681820e-07,4.454400e-07
Total,,,
Latency (max),1.913213e-03,
Energy (sum),,1.671328e-03,
EDP, , ,3.534905e-03

OU Size: 12x48
layer,time_s,energy_J
1,8.220836e-05,9.723732e-06
2,1.753778e-03,2.074396e-04
3,8.768892e-04,1.037198e-04
4,1.753778e-03,2.074396e-04
5,8.768892e-04,1.037198e-04
6,1.073139e-03,2.074396e-04
7,1.753778e-03,2.074396e-04
8,6.156594e-04,1.037198e-04
9,6.232388e-04,2.074396e-04
10,6.284129e-04,2.074396e-04
11,1.544859e-04,5.185991e-05
12,1.540618e-04,5.185991e-05
13,1.558771e-04,5.185991e-05
14,7.573357e-08,1.152446e-07
15,8.686668e-07,1.881539e-06
16,7.958335e-07,4.593600e-07
Total,,,
Latency (max),1.753778e-03,
Energy (sum),,1.723557e-03,
EDP, , ,3.063124e-03

OU Size: 12x52
layer,time_s,energy_J
1,7.588464e-05,1.001839e-05
2,1.618872e-03,2.137257e-04
3,8.094361e-04,1.068628e-04
4,1.618872e-03,2.137257e-04
5,8.094361e-04,1.068628e-04
6,9.905897e-04,2.137257e-04
7,1.618872e-03,2.137257e-04
8,5.683010e-04,1.068628e-04
9,5.752973e-04,2.137257e-04
10,5.800734e-04,2.137257e-04
11,1.426024e-04,5.343142e-05
