Rows,Cols,Energy,TOPS,Time,Power Density
60,76,4.21406e-13,8.34961,9.59607e-06,3.51858
60,80,4.24805e-13,8.78906,9.11627e-06,3.73363
60,84,4.28203e-13,9.22852,8.68216e-06,3.95168
60,88,4.31602e-13,9.66797,8.28752e-06,4.17271
60,92,4.35e-13,10.1074,7.92719e-06,4.39673
60,96,4.38398e-13,10.5469,7.59689e-06,4.62373
60,100,4.41797e-13,10.9863,7.29302e-06,4.85373
60,104,4.45195e-13,11.4258,7.01251e-06,5.0867
60,108,4.48594e-13,11.8652,6.75279e-06,5.32267
60,112,4.51992e-13,12.3047,6.51162e-06,5.56162
60,116,4.55391e-13,12.7441,6.28708e-06,5.80356
60,120,4.58789e-13,13.1836,6.07751e-06,6.04849
60,124,4.62188e-13,13.623,5.88146e-06,6.2964
60,128,4.65586e-13,14.0625,5.69767e-06,6.5473
64,4,3.84023e-13,0.46875,0.00017093,0.180011
64,8,3.87422e-13,0.9375,8.5465e-05,0.363208
64,12,3.9082e-13,1.40625,5.69767e-05,0.549591
64,16,3.94219e-13,1.875,4.27325e-05,0.73916
64,20,3.97617e-13,2.34375,3.4186e-05,0.931915
64,24,4.01016e-13,2.8125,2.84883e-05,1.12786
64,28,4.04414e-13,3.28125,2.44186e-05,1.32698
64,32,4.07812e-13,3.75,2.13663e-05,1.5293
64,36,4.11211e-13,4.21875,1.89922e-05,1.7348
64,40,4.14609e-13,4.6875,1.7093e-05,1.94348
64,44,4.18008e-13,5.15625,1.55391e-05,2.15535
64,48,4.21406e-13,5.625,1.42442e-05,2.37041
64,52,4.24805e-13,6.09375,1.31485e-05,2.58865
64,56,4.28203e-13,6.5625,1.22093e-05,2.81008
64,60,4.31602e-13,7.03125,1.13953e-05,3.0347
64,64,4.35e-13,7.5,1.06831e-05,3.2625
64,68,4.38398e-13,7.96875,1.00547e-05,3.49349
64,72,4.41797e-13,8.4375,9.49611e-06,3.72766
64,76,4.45195e-13,8.90625,8.99632e-06,3.96502
64,80,4.48594e-13,9.375,8.5465e-06,4.20557
64,84,4.51992e-13,9.84375,8.13953e-06,4.4493
64,88,4.55391e-13,10.3125,7.76955e-06,4.69622
64,92,4.58789e-13,10.7812,7.43174e-06,4.94632
64,96,4.62188e-13,11.25,7.12208e-06,5.19961
64,100,4.65586e-13,11.7188,6.8372e-06,5.45609
64,104,4.68984e-13,12.1875,6.57423e-06,5.71575
64,108,4.72383e-13,12.6562,6.33074e-06,5.97859
64,112,4.75781e-13,13.125,6.10464e-06,6.24463
64,116,4.7918e-13,13.5938,5.89414e-06,6.51385
64,120,4.82578e-13,14.0625,5.69767e-06,6.78625
64,124,4.85977e-13,14.5312,5.51387e-06,7.06185
64,128,4.89375e-13,15.0,5.34156e-06,7.34062
68,4,4.07813e-13,0.498047,0.000160875,0.20311
68,8,4.11211e-13,0.996094,8.04377e-05,0.409605
68,12,4.14609e-13,1.49414,5.36251e-05,0.619485
68,16,4.18008e-13,1.99219,4.02188e-05,0.83275
68,20,4.21406e-13,2.49023,3.21751e-05,1.0494
68,24,4.24805e-13,2.98828,2.68126e-05,1.26944
68,28,4.28203e-13,3.48633,2.29822e-05,1.49286
68,32,4.31602e-13,3.98438,2.01094e-05,1.71966
68,36,4.35e-13,4.48242,1.7875e-05,1.94985
68,40,4.38398e-13,4.98047,1.60875e-05,2.18343
68,44,4.41797e-13,5.47852,1.4625e-05,2.42039
68,48,4.45195e-13,5.97656,1.34063e-05,2.66074
68,52,4.48594e-13,6.47461,1.2375e-05,2.90447
68,56,4.51992e-13,6.97266,1.14911e-05,3.15159
68,60,4.55391e-13,7.4707,1.0725e-05,3.40209
68,64,4.58789e-13,7.96875,1.00547e-05,3.65598
68,68,4.62188e-13,8.4668,9.46325e-06,3.91325
68,72,4.65586e-13,8.96484,8.93752e-06,4.17391
68,76,4.68984e-13,9.46289,8.46712e-06,4.43795
68,80,4.72383e-13,9.96094,8.04377e-06,4.70538
68,84,4.75781e-13,10.459,7.66073e-06,4.97619
68,88,4.7918e-13,10.957,7.31252e-06,5.25039
68,92,4.82578e-13,11.4551,6.99458e-06,5.52797
68,96,4.85977e-13,11.9531,6.70314e-06,5.80894
68,100,4.89375e-13,12.4512,6.43501e-06,6.09329
68,104,4.92773e-13,12.9492,6.18751e-06,6.38103
68,108,4.96172e-13,13.4473,5.95835e-06,6.67215
68,112,4.9957e-13,13.9453,5.74555e-06,6.96666
68,116,5.02969e-13,14.4434,5.54743e-06,7.26456
68,120,5.06367e-13,14.9414,5.36251e-06,7.56584
68,124,5.09766e-13,15.4395,5.18953e-06,7.8705
72,4,4.31602e-13,0.527344,0.000151938,0.227602
72,8,4.35e-13,1.05469,7.59689e-05,0.458789
72,12,4.38398e-13,1.58203,5.06459e-05,0.69356
72,16,4.41797e-13,2.10938,3.79845e-05,0.931915
72,20,4.45195e-13,2.63672,3.03876e-05,1.17385
72,24,4.48594e-13,3.16406,2.5323e-05,1.41938
72,28,4.51992e-13,3.69141,2.17054e-05,1.66849
72,32,4.55391e-13,4.21875,1.89922e-05,1.92118
72,36,4.58789e-13,4.74609,1.6882e-05,2.17746
72,40,4.62188e-13,5.27344,1.51938e-05,2.43732
72,44,4.65586e-13,5.80078,1.38125e-05,2.70076
72,48,4.68984e-13,6.32812,1.26615e-05,2.96779
72,52,4.72383e-13,6.85547,1.16875e-05,3.23841
72,56,4.75781e-13,7.38281,1.08527e-05,3.5126
72,60,4.7918e-13,7.91016,1.01292e-05,3.79039
72,64,4.82578e-13,8.4375,9.49611e-06,4.07175
72,68,4.85977e-13,8.96484,8.93752e-06,4.3567
72,72,4.89375e-13,9.49219,8.44099e-06,4.64524
72,76,4.92773e-13,10.0195,7.99673e-06,4.93736
72,80,4.96172e-13,10.5469,7.59689e-06,5.23306
72,84,4.9957e-13,11.0742,7.23513e-06,5.53235
72,88,5.02969e-13,11.6016,6.90626e-06,5.83522
72,92,5.06367e-13,12.1289,6.60599e-06,6.14168
72,96,5.09766e-13,12.6562,6.33074e-06,6.45172
72,100,5.13164e-13,13.1836,6.07751e-06,6.76535
72,104,5.16563e-13,13.7109,5.84376e-06,7.08256
72,108,5.19961e-13,14.2383,5.62733e-06,7.40335
72,112,5.23359e-13,14.7656,5.42635e-06,7.72773
76,4,4.55391e-13,0.556641,0.000143941,0.253489
76,8,4.58789e-13,1.11328,7.19705e-05,0.510761
76,12,4.62188e-13,1.66992,4.79804e-05,0.771817
76,16,4.65586e-13,2.22656,3.59853e-05,1.03666
76,20,4.68984e-13,2.7832,2.87882e-05,1.30528
76,24,4.72383e-13,3.33984,2.39902e-05,1.57768
76,28,4.75781e-13,3.89648,2.0563e-05,1.85387
76,32,4.7918e-13,4.45312,1.79926e-05,2.13385
76,36,4.82578e-13,5.00977,1.59935e-05,2.4176
76,40,4.85977e-13,5.56641,1.43941e-05,2.70514
76,44,4.89375e-13,6.12305,1.30856e-05,2.99647
76,48,4.92773e-13,6.67969,1.19951e-05,3.29157
76,52,4.96172e-13,7.23633,1.10724e-05,3.59046
76,56,4.9957e-13,7.79297,1.02815e-05,3.89314
76,60,5.02969e-13,8.34961,9.59607e-06,4.19959
76,64,5.06367e-13,8.90625,8.99632e-06,4.50983
76,68,5.09766e-13,9.46289,8.46712e-06,4.82386
76,72,5.13164e-13,10.0195,7.99673e-06,5.14166
76,76,5.16563e-13,10.5762,7.57585e-06,5.46325
76,80,5.19961e-13,11.1328,7.19705e-06,5.78863
76,84,5.23359e-13,11.6895,6.85434e-06,6.11778
76,88,5.26758e-13,12.2461,6.54278e-06,6.45073
76,92,5.30156e-13,12.8027,6.25831e-06,6.78745
76,96,5.33555e-13,13.3594,5.99755e-06,7.12796
76,100,5.36953e-13,13.916,5.75764e-06,7.47225
76,104,5.40352e-13,14.4727,5.5362e-06,7.82032
80,4,4.7918e-13,0.585938,0.000136744,0.280769
80,8,4.82578e-13,1.17188,6.8372e-05,0.565521
80,12,4.85977e-13,1.75781,4.55813e-05,0.854256
80,16,4.89375e-13,2.34375,3.4186e-05,1.14697
80,20,4.92773e-13,2.92969,2.73488e-05,1.44367
80,24,4.96172e-13,3.51562,2.27907e-05,1.74435
80,28,4.9957e-13,4.10156,1.95349e-05,2.04902
80,32,5.02969e-13,4.6875,1.7093e-05,2.35767
80,36,5.06367e-13,5.27344,1.51938e-05,2.6703
80,40,5.09766e-13,5.85938,1.36744e-05,2.98691
80,44,5.13164e-13,6.44531,1.24313e-05,3.3075
80,48,5.16563e-13,7.03125,1.13953e-05,3.63208
80,52,5.19961e-13,7.61719,1.05188e-05,3.96064
80,56,5.23359e-13,8.20312,9.76743e-06,4.29318
80,60,5.26758e-13,8.78906,9.11627e-06,4.62971
80,64,5.30156e-13,9.375,8.5465e-06,4.97021
80,68,5.33555e-13,9.96094,8.04377e-06,5.3147
80,72,5.36953e-13,10.5469,7.59689e-06,5.66318
80,76,5.40352e-13,11.1328,7.19705e-06,6.01563
80,80,5.4375e-13,11.7188,6.8372e-06,6.37207
80,84,5.47148e-13,12.3047,6.51162e-06,6.73249
80,88,5.50547e-13,12.8906,6.21564e-06,7.09689
80,92,5.53945e-13,13.4766,5.94539e-06,7.46528
80,96,5.57344e-13,14.0625,5.69767e-06,7.83765
84,4,5.02969e-13,0.615234,0.000130232,0.309444
84,8,5.06367e-13,1.23047,6.51162e-05,0.623069
84,12,5.09766e-13,1.8457,4.34108e-05,0.940876
84,16,5.13164e-13,2.46094,3.25581e-05,1.26286
84,20,5.16563e-13,3.07617,2.60465e-05,1.58904
84,24,5.19961e-13,3.69141,2.17054e-05,1.91939
84,28,5.23359e-13,4.30664,1.86046e-05,2.25392
84,32,5.26758e-13,4.92188,1.62791e-05,2.59264
84,36,5.30156e-13,5.53711,1.44703e-05,2.93553
84,40,5.33555e-13,6.15234,1.30232e-05,3.28261
84,44,5.36953e-13,6.76758,1.18393e-05,3.63387
84,48,5.40352e-13,7.38281,1.08527e-05,3.98931
84,52,5.4375e-13,7.99805,1.00179e-05,4.34894
84,56,5.47148e-13,8.61328,9.30232e-06,4.71274
84,60,5.50547e-13,9.22852,8.68216e-06,5.08073
84,64,5.53945e-13,9.84375,8.13953e-06,5.4529
84,68,5.57344e-13,10.459,7.66073e-06,5.82925
84,72,5.60742e-13,11.0742,7.23513e-06,6.20978
84,76,5.64141e-13,11.6895,6.85434e-06,6.5945
84,80,5.67539e-13,12.3047,6.51162e-06,6.98339
84,84,5.70938e-13,12.9199,6.20154e-06,7.37647
84,88,5.74336e-13,13.5352,5.91966e-06,7.77373
88,4,5.26758e-13,0.644531,0.000124313,0.339512
88,8,5.30156e-13,1.28906,6.21564e-05,0.683405
88,12,5.33555e-13,1.93359,4.14376e-05,1.03168
88,16,5.36953e-13,2.57812,3.10782e-05,1.38433
88,20,5.40352e-13,3.22266,2.48626e-05,1.74137
88,24,5.4375e-13,3.86719,2.07188e-05,2.10278
88,28,5.47148e-13,4.51172,1.7759e-05,2.46858
88,32,5.50547e-13,5.15625,1.55391e-05,2.83876
88,36,5.53945e-13,5.80078,1.38125e-05,3.21332
88,40,5.57344e-13,6.44531,1.24313e-05,3.59225
88,44,5.60742e-13,7.08984,1.13012e-05,3.97557
88,48,5.64141e-13,7.73438,1.03594e-05,4.36328
88,52,5.67539e-13,8.37891,9.56252e-06,4.75536
88,56,5.70938e-13,9.02344,8.87948e-06,5.15182
88,60,5.74336e-13,9.66797,8.28752e-06,5.55266
88,64,5.77734e-13,10.3125,7.76955e-06,5.95789
88,68,5.81133e-13,10.957,7.31252e-06,6.36749
88,72,5.84531e-13,11.6016,6.90626e-06,6.78148
88,76,5.8793e-13,12.2461,6.54278e-06,7.19984
88,80,5.91328e-13,12.8906,6.21564e-06,7.62259
92,4,5.50547e-13,0.673828,0.000118908,0.370974
92,8,5.53945e-13,1.34766,5.94539e-05,0.746528
92,12,5.57344e-13,2.02148,3.9636e-05,1.12666
92,16,5.60742e-13,2.69531,2.9727e-05,1.51138
92,20,5.64141e-13,3.36914,2.37816e-05,1.90067
92,24,5.67539e-13,4.04297,1.9818e-05,2.29454
92,28,5.70938e-13,4.7168,1.69868e-05,2.693
92,32,5.74336e-13,5.39062,1.48635e-05,3.09603
92,36,5.77734e-13,6.06445,1.3212e-05,3.50364
92,40,5.81133e-13,6.73828,1.18908e-05,3.91584
92,44,5.84531e-13,7.41211,1.08098e-05,4.33261
92,48,5.8793e-13,8.08594,9.90899e-06,4.75396
92,52,5.91328e-13,8.75977,9.14676e-06,5.1799
92,56,5.94727e-13,9.43359,8.49342e-06,5.61041
92,60,5.98125e-13,10.1074,7.92719e-06,6.0455
92,64,6.01523e-13,10.7812,7.43174e-06,6.48517
92,68,6.04922e-13,11.4551,6.99458e-06,6.92943
92,72,6.0832e-13,12.1289,6.60599e-06,7.37826
92,76,6.11719e-13,12.8027,6.25831e-06,7.83167
96,4,5.74336e-13,0.703125,0.000113953,0.40383
96,8,5.77734e-13,1.40625,5.69767e-05,0.812439
96,12,5.81133e-13,2.10938,3.79845e-05,1.22583
96,16,5.84531e-13,2.8125,2.84883e-05,1.64399
96,20,5.8793e-13,3.51562,2.27907e-05,2.06694
96,24,5.91328e-13,4.21875,1.89922e-05,2.49467
96,28,5.94727e-13,4.92188,1.62791e-05,2.92717
96,32,5.98125e-13,5.625,1.42442e-05,3.36445
96,36,6.01523e-13,6.32812,1.26615e-05,3.80652
96,40,6.04922e-13,7.03125,1.13953e-05,4.25336
96,44,6.0832e-13,7.73438,1.03594e-05,4.70498
96,48,6.11719e-13,8.4375,9.49611e-06,5.16138
96,52,6.15117e-13,9.14062,8.76564e-06,5.62256
96,56,6.18516e-13,9.84375,8.13953e-06,6.08851
96,60,6.21914e-13,10.5469,7.59689e-06,6.55925
96,64,6.25312e-13,11.25,7.12208e-06,7.03477
96,68,6.28711e-13,11.9531,6.70314e-06,7.51506
100,4,5.98125e-13,0.732422,0.000109395,0.43808
100,8,6.01523e-13,1.46484,5.46976e-05,0.881138
100,12,6.04922e-13,2.19727,3.64651e-05,1.32917
100,16,6.0832e-13,2.92969,2.73488e-05,1.78219
100,20,6.11719e-13,3.66211,2.1879e-05,2.24018
100,24,6.15117e-13,4.39453,1.82325e-05,2.70315
100,28,6.18516e-13,5.12695,1.56279e-05,3.1711
100,32,6.21914e-13,5.85938,1.36744e-05,3.64403
100,36,6.25312e-13,6.5918,1.2155e-05,4.12193
100,40,6.28711e-13,7.32422,1.09395e-05,4.60482
100,44,6.32109e-13,8.05664,9.94502e-06,5.09268
100,48,6.35508e-13,8.78906,9.11627e-06,5.58552
100,52,6.38906e-13,9.52148,8.41502e-06,6.08334
100,56,6.42305e-13,10.2539,7.81394e-06,6.58613
100,60,6.45703e-13,10.9863,7.29302e-06,7.09391
100,64,6.49102e-13,11.7188,6.8372e-06,7.60666
104,4,6.21914e-13,0.761719,0.000105188,0.473724
104,8,6.25313e-13,1.52344,5.25939e-05,0.952625
104,12,6.28711e-13,2.28516,3.50626e-05,1.4367
104,16,6.32109e-13,3.04688,2.62969e-05,1.92596
104,20,6.35508e-13,3.80859,2.10375e-05,2.42039
104,24,6.38906e-13,4.57031,1.75313e-05,2.92
104,28,6.42305e-13,5.33203,1.50268e-05,3.42479
104,32,6.45703e-13,6.09375,1.31485e-05,3.93475
104,36,6.49102e-13,6.85547,1.16875e-05,4.4499
104,40,6.525e-13,7.61719,1.05188e-05,4.97021
104,44,6.55898e-13,8.37891,9.56252e-06,5.49571
104,48,6.59297e-13,9.14062,8.76564e-06,6.02639
104,52,6.62695e-13,9.90234,8.09136e-06,6.56224
104,56,6.66094e-13,10.6641,7.51341e-06,7.10327
104,60,6.69492e-13,11.4258,7.01251e-06,7.64947
108,4,6.45703e-13,0.791016,0.000101292,0.510761
108,8,6.49102e-13,1.58203,5.06459e-05,1.0269
108,12,6.525e-13,2.37305,3.3764e-05,1.54841
108,16,6.55898e-13,3.16406,2.5323e-05,2.0753
108,20,6.59297e-13,3.95508,2.02584e-05,2.60757
108,24,6.62695e-13,4.74609,1.6882e-05,3.14521
108,28,6.66094e-13,5.53711,1.44703e-05,3.68823
108,32,6.69492e-13,6.32812,1.26615e-05,4.23663
108,36,6.72891e-13,7.11914,1.12547e-05,4.7904
108,40,6.76289e-13,7.91016,1.01292e-05,5.34955
108,44,6.79687e-13,8.70117,9.20835e-06,5.91408
108,48,6.83086e-13,9.49219,8.44099e-06,6.48398
108,52,6.86484e-13,10.2832,7.79168e-06,7.05926
108,56,6.89883e-13,11.0742,7.23513e-06,7.63991
112,4,6.69492e-13,0.820312,9.76743e-05,0.549193
112,8,6.72891e-13,1.64062,4.88372e-05,1.10396
112,12,6.76289e-13,2.46094,3.25581e-05,1.66431
112,16,6.79687e-13,3.28125,2.44186e-05,2.23022
112,20,6.83086e-13,4.10156,1.95349e-05,2.80172
112,24,6.86484e-13,4.92188,1.62791e-05,3.37879
112,28,6.89883e-13,5.74219,1.39535e-05,3.96144
112,32,6.93281e-13,6.5625,1.22093e-05,4.54966
112,36,6.9668e-13,7.38281,1.08527e-05,5.14346
112,40,7.00078e-13,8.20312,9.76743e-06,5.74283
112,44,7.03477e-13,9.02344,8.87948e-06,6.34778
112,48,7.06875e-13,9.84375,8.13953e-06,6.9583
112,52,7.10273e-13,10.6641,7.51341e-06,7.5744
116,4,6.93281e-13,0.849609,9.43062e-05,0.589018
116,8,6.9668e-13,1.69922,4.71531e-05,1.18381
116,12,7.00078e-13,2.54883,3.14354e-05,1.78438
116,16,7.03477e-13,3.39844,2.35766e-05,2.39072
116,20,7.06875e-13,4.24805,1.88612e-05,3.00284
116,24,7.10273e-13,5.09766,1.57177e-05,3.62073
116,28,7.13672e-13,5.94727,1.34723e-05,4.2444
116,32,7.1707e-13,6.79688,1.17883e-05,4.87384
116,36,7.20469e-13,7.64648,1.04785e-05,5.50905
116,40,7.23867e-13,8.49609,9.43062e-06,6.15004
116,44,7.27266e-13,9.3457,8.57329e-06,6.79681
116,48,7.30664e-13,10.1953,7.85885e-06,7.44935
120,4,7.1707e-13,0.878906,9.11627e-05,0.630238
120,8,7.20469e-13,1.75781,4.55813e-05,1.26645
120,12,7.23867e-13,2.63672,3.03876e-05,1.90863
120,16,7.27266e-13,3.51562,2.27907e-05,2.55679
120,20,7.30664e-13,4.39453,1.82325e-05,3.21093
120,24,7.34063e-13,5.27344,1.51938e-05,3.87103
120,28,7.37461e-13,6.15234,1.30232e-05,4.53711
120,32,7.40859e-13,7.03125,1.13953e-05,5.20917
120,36,7.44258e-13,7.91016,1.01292e-05,5.8872
120,40,7.47656e-13,8.78906,9.11627e-06,6.5712
120,44,7.51055e-13,9.66797,8.28752e-06,7.26117
120,48,7.54453e-13,10.5469,7.59689e-06,7.95712
124,4,7.40859e-13,0.908203,8.8222e-05,0.672851
124,8,7.44258e-13,1.81641,4.4111e-05,1.35187
124,12,7.47656e-13,2.72461,2.94073e-05,2.03707
124,16,7.51055e-13,3.63281,2.20555e-05,2.72844
124,20,7.54453e-13,4.54102,1.76444e-05,3.42598
124,24,7.57852e-13,5.44922,1.47037e-05,4.1297
124,28,7.6125e-13,6.35742,1.26031e-05,4.83959
124,32,7.64648e-13,7.26562,1.10277e-05,5.55565
124,36,7.68047e-13,8.17383,9.80244e-06,6.27788
124,40,7.71445e-13,9.08203,8.8222e-06,7.00629
124,44,7.74844e-13,9.99023,8.02018e-06,7.74087
128,4,7.64648e-13,0.9375,8.5465e-05,0.716858
128,8,7.68047e-13,1.875,4.27325e-05,1.44009
128,12,7.71445e-13,2.8125,2.84883e-05,2.16969
128,16,7.74844e-13,3.75,2.13663e-05,2.90566
128,20,7.78242e-13,4.6875,1.7093e-05,3.64801
128,24,7.81641e-13,5.625,1.42442e-05,4.39673
128,28,7.85039e-13,6.5625,1.22093e-05,5.15182
128,32,7.88437e-13,7.5,1.06831e-05,5.91328
128,36,7.91836e-13,8.4375,9.49611e-06,6.68112
128,40,7.95234e-13,9.375,8.5465e-06,7.45532
